DATAFLOW,LAST UPDATE,freq,sex,age,training,wstatus,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC2,2013,45.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC2,2014,42.9,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC2,2015,43.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC2,2016,41.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC2,2017,38.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC2,2018,39.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC2,2019,44.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC2,2020,51.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC3,2006,65.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC3,2007,67.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC3,2008,62.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC3,2009,57.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC3,2010,48.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC3,2011,50.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC3,2012,53.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC3,2013,47.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC3,2014,45.1,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC3,2015,44.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC3,2016,45.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC3,2017,42.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC3,2018,42.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC3,2019,43.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,TRC3,2020,47.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2000,18.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2001,17.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2002,18.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2003,14.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2004,12.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2005,12.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2006,10.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2007,14.6,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2008,16.7,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2009,18.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2010,16.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2011,19.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2012,21.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2013,19.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2014,17.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2015,18.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2016,17.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2017,13.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2018,11.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC1,2019,18.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2000,16.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2001,14.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2002,14.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2003,9.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2004,9.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2005,10.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2006,8.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2007,12.0,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2008,15.5,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2009,17.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2010,16.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2011,15.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2012,15.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2013,16.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2014,15.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2015,16.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2016,14.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2017,14.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2018,16.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKC2,2019,14.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2000,14.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2001,12.5,u
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2002,16.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2003,9.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2004,7.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2005,6.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2006,8.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2007,10.0,bu
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2008,9.8,bu
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2009,16.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2010,22.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2011,15.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2012,11.3,u
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2013,10.2,u
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2014,12.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2015,10.9,u
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2016,13.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2017,8.4,u
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2018,7.9,u
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD1,2019,6.8,u
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2000,13.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2001,14.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2002,14.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2003,11.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2004,9.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2005,8.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2006,8.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2007,14.8,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2008,15.5,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2009,15.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2010,16.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2011,17.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2012,15.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2013,17.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2014,15.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2015,13.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2016,13.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2017,11.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2018,12.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD3,2019,13.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2000,13.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2001,13.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2002,11.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2003,11.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2004,8.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2005,9.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2006,10.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2007,14.2,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2008,15.5,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2009,17.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2010,13.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2011,16.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2012,15.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2013,16.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2014,13.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2015,10.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2016,10.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2017,9.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2018,11.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD4,2019,14.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2004,5.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2005,7.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2006,5.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2007,8.6,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2008,10.9,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2009,14.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2010,12.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2011,12.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2012,12.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2013,11.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2014,9.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2015,11.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2016,10.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2017,7.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2018,10.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD6,2019,12.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2004,11.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2005,9.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2006,9.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2007,16.5,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2008,17.7,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2009,19.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2010,17.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2011,17.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2012,17.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2013,15.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2014,14.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2015,17.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2016,13.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2017,16.0,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2018,15.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKD7,2019,13.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2000,13.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2001,15.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2002,15.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2003,9.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2004,11.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2005,11.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2006,10.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2007,13.0,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2008,12.1,b
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2009,16.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2010,17.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2011,18.7,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2012,21.1,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2013,17.4,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2014,14.8,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2015,13.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2016,16.6,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2017,12.9,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2018,14.3,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE1,2019,12.2,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE2,2000,10.5,
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE2,2001,7.5,u
ESTAT:EDAT_LFSE_22(1.0),11/05/22 11:00:00,A,T,Y15-29,NO_FE_NO_NFE,NEMP,PC,UKE2,2002,9.2,
